ID,Label,Gender
33936,Barbara Nedeljáková,1
33937,Jana Kaderabkova,0
33938,Jan Vlasák,2
33939,Lubomir Bukovy,0
17282,Takashi Miike,2
1265217,Jana Havlickova,0
1265218,Petr Janis,0
1154564,Jennifer Lim,1
1172639,Josef Bradna,0
2074898,Mark Taylor,2
14409,David Schwimmer,2
28637,Andy Richter,2
109561,Sherri Shepherd,1
82092,Will.i.am,2
1077795,Quinn Dempsey Stiller,0
1077796,Declan Swift,0
205171,Thomas Stanley,0
197819,Lesley Stahl,0
94075,David Soren,0
1232325,Dan O'Connor,0
62389,Danny Jacobs,2
1224835,Conner Rayburn,0
64451,Lynnanne Zager,0
183507,John Eric Bentley,2
57374,Diego Sieres,0
80494,José María de Tavira,0
1077815,Emiliano Guerra,0
956973,Yolanda Orisaga,1
83841,Paco Morayta,0
58637,William Marquez,2
34842,Tony Amendola,2
941030,Pedro Altamirano,2
224508,Luisa Huertas,1
1077816,María Fernández Cruz,0
974912,Julieta Rosen,1
1077818,Raúl Martínez,0
8262,L.Q. Jones,2
109145,José Pérez,2
1031693,Tony Cabral,2
166606,Tony Genaro,2
1077819,Iván Rafael,0
146797,David Villalpando,2
1301749,Mónica Fernández Cruz,0
28414,Matt Letscher,2
7868,Maury Chaykin,2
168140,Paul Ganus,2
2034028,Sergio Espinoza,0
33688,Conrad Roberts,2
7372,Pedro Armendáriz Jr.,2
1634678,Moisés Suárez,2
1095101,Humberto Elizondo,0
238139,Fernando Becerril,2
1604224,Alberto Carrera,0
2034029,Eduardo López,0
52783,Rachel Bilson,1
1285,AnnaSophia Robb,1
41883,Max Thieriot,2
115729,Teddy Dunn,2
1184028,Michael Winther,0
27427,Massimiliano Pazzaglia,0
17337,Nathalie Cox,1
43264,Meredith Henderson,1
1573505,Clark Beasley Jr.,0
1573507,Valentino Visentini,0
2041867,Angelica Lisk-Hann,1
11213,Pam Ferris,1
53519,Lenny Henry,2
1437296,Genevieve Gaunt,0
1797010,Sitara Shah,0
1796502,Danielle Tabor,0
1243166,Jim Tavaré,2
1797012,Ekow Quartey,0
1244447,Jimmy Gardner,2
1797011,Jennifer Smith,0
1757941,Marianne Chase,0
1797014,Samantha Clinch,0
1797013,Kandice Morris,0
1797015,Lewis Barnshaw,0
996701,Miles Teller,2
94185,Shailene Woodley,1
481337,Kaitlyn Dever,1
1178797,Nicci Faires,0
1343524,Ava London,0
1343525,Whitney Goin,0
1343527,Levi Miller,2
1343528,Logan Mack,0
1343531,Valerie Payton,0
1343532,Christopher Nathan Miller,0
1343536,Troy Willis,0
1343541,Whitney Christopher King,1
1343542,Wayne Dean,2
1005324,Doug Haley,0
1343544,Keith Silverstein,0
1343547,Dina Sherman,0
59065,Karen Strassman,1
83605,Mike Hickman,0
88030,Alex D'Lerma,2
4158,Susan Traylor,1
1185405,Maria Tucci,0
2022959,Tom Forrester,0
2022960,Alan Edward Lewis,0
2022961,Nadine MacKinnon,0
8343,Ron Gabriel,2
2022964,Ian Heath,0
1520502,Graeme Millington,0
192234,Sean Ryan,2
979954,Nicholas Pasco,2
7794,Joyce Maynard,1
8347,Eve Crawford,0
1512136,Janet Lo,1
224,David Cronenberg,2
2022967,Tom Quinn,0
2022968,Peter Glen,0
2022969,Amber-Lee Campbell,0
8341,Colleen Williams,0
1193938,Simon Richards,0
134076,Philip Williams,2
2022970,Susan Backs,0
43259,Kyra Harper,1
1411564,Adam Roth,0
2022971,Andrew Scott,0
22014,Tamara Gorski,1
21294,Katie Griffin,1
2022972,Carla Renee,0
2022973,Mischa,0
115502,Chris Phillips,0
96922,Rain Phoenix,1
1301245,George Segal,0
587506,Shameik Moore,2
1253355,Kiersey Clemons,1
1395182,Chanel Iman,1
119870,Rick Fox,2
1521445,Rakim Mayers,0
521564,Blake Anderson,0
1423441,Quincy Brown,0
55314,Kimberly Elise,1
78046,Mimi Michaels,1
1381706,Michael Flores,0
1317566,Ashton Moio,2
93538,De'Aundre Bonds,2
1224954,Tyga,0
29445,Ethan Phillips,2
979432,Jeanine Serralles,1
33532,Stark Sands,2
123515,Alex Karpovsky,2
1142258,Benjamin Pike,0
17607,Mackintosh Muggleton,2
2972,Shahid Ahmed,2
170257,Garfield Morgan,2
130414,Emily Beecham,1
58913,Beans El-Balawi,0
1102065,Meghan Popiel,0
165359,Stewart Alexander,0
1148103,Chris Ryman,0
122344,William Meredith,0
235277,Thomas Garvey,0
1207197,Tom Bodell,0
1052209,Andrew Byron,2
933049,Sarah Finigan,1
1207199,Maeve Malley-Ryan,1
210908,Ed Coleman,2
82414,Karen Meagher,0
1207200,Drew Rhys-Williams,0
584994,Raymond Waring,2
513945,Kish Sharma,0
210950,Jane Thorne,0
1207201,Didier Dell Benjamin,0
1207202,Gareth Clarke,0
1207206,Debbie Kurup,0
115500,Selina Lo,1
65952,Jude Poyer,0
1207209,Joseph Ripley,0
163545,Simon Delaney,2
1525068,Stuart Adams,2
1577435,Daniel Baggs,0
1577436,Katie Borland,0
1577439,Jason Curle,0
1577441,Laine Edwards,1
1577443,Pip Henderson,0
148124,Matt Reeves,2
71070,Amanda Seyfried,1
61363,Alex Pettyfer,2
52646,Vincent Kartheiser,2
1011100,Shyloh Oostwald,1
1416557,Michael William Freeman,0
205114,Aaron Perilo,2
1011104,Zuleyka Silver,1
1572100,Colin McGurk,0
1011105,Laura Ashley Samuels,0
52957,Ray Santiago,2
1011103,William Peltz,2
936308,Christiann Castellanos,1
1011106,Maximilian Osinski,2
1448885,Kristopher Higgins,2
1385063,Olivia DeJonge,0
1198286,Ed Oxenbould,2
116409,Benjamin Kanes,2
204271,Deanna Dunagan,1
1385064,Dave Jia,0
1385067,Sajida De Leon,0
1473142,Celia Keenan-Bolger,0
1689287,Samuel Stricklen,2
172156,Patch Darragh,0
1720659,Jorge Cordova,0
1720660,Steve Annan,0
1621144,Ocean James,1
1720663,Seamus Moroney,0
1385065,John Buscemi,0
1385071,Richard Barlow,2
1385069,Brian Gildea,0
1385068,Shelby Lackman,0
56455,Moon Bloodgood,1
76542,Roland Kickinger,2
1233647,Ivan G'Vera,2
13724,Jane Alexander,1
76544,Chris Ashworth,0
213753,Jadagrace,1
2713,Linda Hamilton,1
37168,Hans Matheson,2
1270734,Oran Gurel,0
1121204,David Garrick,0
1156243,Kylie Hutchinson,0
202760,Andrew Brooke,0
1270741,John Kearney,0
174524,Sebastian Abineri,0
1270742,Jonathan Gabriel Robbins,0
1187835,James A. Stephens,2
237767,Terry Taplin,0
1270828,Ed Tolputt,0
109322,Jefferson Hall,0
1270829,Marn Davies,0
59082,Andrew Greenough,0
63362,Ned Dennehy,2
1270830,Martin Ewens,0
1270831,Amanda Grace Johnson,0
1266585,James Greene,2
1270832,David Emmings,0
208451,Chris Sunley,0
1270833,Timothy O'Hara,0
974063,Guy Williams,2
1034905,Jonathan Bridge,2
1030253,Sam Creed,0
1270834,Radu Andrei Cucu,0
1031711,James Currie,2
1270836,Jason Daly,0
1270837,Paul J. Dove,0
1270838,Neil Findlater,0
93715,Kas Graham,0
1270839,Thomas Kadman,0
1270841,Matthew Radway,0
1058080,Ben Cartwright,0
1459592,William Atkinson,2
1123460,Tom Watt,0
18993,Stuart Graham,2
64916,Helena Bereen,1
15498,Liam Cunningham,2
150174,Laine Megaw,0
1728055,Brian Milligan,0
210485,Liam McMahon,2
1665371,Karen Hassan,1
945707,Frank McCusker,2
182043,Lalor Roddy,2
1877403,Helen Madden,0
1877405,Paddy Jenkins,0
1229698,Kelly Miracco,1
61307,Michael Chinyamurindi,2
953505,Abdoulaye N'Gom,0
559485,Lydell M. Cheshier,0
94979,Keith Scott,1
82719,Jon Pennell,2
1448921,Afton Smith,1
1224308,Samantha Harris,1
1748102,Hans Schoeber,0
1748103,Alexander Denk,0
1748104,Rodney Louis Johnson,0
1748105,Peter F. Giddings,0
1748106,Terilyn Joe,1
1748107,Michel Camus,0
1748108,Valerie Perri,1
1748109,Carrie Zanoline,1
1748110,Garrett Griffin,0
1748111,Harve Cook,0
127614,Richard Elfman,2
1748112,Denise Holland,1
1748053,Kristie Capozzoli,1
1748113,Sal Vassalo,0
1748114,Melanie Gage,1
1748052,Aurorah Allain,0
14390,Diane Mizota,1
1741701,Lisa Ratzin,1
1748068,Joie Shettler,1
1748115,Sharon Ferrol-Young,1
1748116,Tara Nicole Hughes,1
1748117,Robin Tasha-Ford,0
1748119,Margo Blas,1
1748124,Jake Gentry,2
1748125,Tim Glenn,0
1609276,Jewel McDonald,1
1748126,Bob Quinn,0
27570,Anna Katarina,1
12647,Armin Mueller-Stahl,2
14701,Carroll Baker,1
1075080,Scott Hunter McGuire,0
154954,Elizabeth Dennehy,1
553720,Daniel Schorr,0
104504,John Aprea,2
176340,Charles Martinet,2
178446,Caroline Barclay,1
14849,Peter Donat,2
1075081,Florentine Mocanu,0
65397,Kimberly Russell,1
1502237,Jarion Monroe,0
1615294,Joe Frank,2
51931,Harrison Young,2
1876078,Kat Kilkenny,1
12055,John Cassini,2
10688,Harris Savides,2
1240492,Victor Talmadge,0
1876097,Keena Turner,0
1744139,Owen Masterson,0
1775866,Hideo Kimura,0
1114784,Rachel Flanagan,1
1876132,Joy Ann Ryan,0
1273,Jack Kehoe,2
145531,Christopher John Fields,2
1646992,Duffy Gaver,0
1390442,John Hammil,2
1876156,Rachel Steinberg,0
1002919,Trish Summerville,0
1328752,Jason Kristofer,2
1876201,Lily Soh Froehlich,0
1876202,Charles Branklyn,0
5295,Carlos Andrés Gómez,0
53764,Angel Aviles,0
53765,Abraham Verduzco,2
53766,Albert Michel Jr.,2
6897,David Alvarado,0
4666,Angela Lanza,0
65421,Elizabeth Rodriguez,1
36090,Ricky Adams,0
36092,Denise Hughes,1
36091,Christian Stolte,2
36095,William Dick,2
25147,Tony Hale,2
1154221,Peter Grosz,2
1154231,Tonray Ho,1
1154232,Danny Rhodes,0
155520,Linara Washington,1
554395,T.J. Jagodowski,0
1465725,David Pompeii,0
946311,Larry Neumann Jr.,2
1054510,John Mohrlein,2
53005,Bruce Jarchow,2
12516,Linda Hunt,1
52775,Kristin Chenoweth,1
1245641,Jarrett Sleeper,0
59145,Danny McCarthy,2
59579,Tab Baker,0
1188683,Celeste Pechous,0
1197997,Michael Cook,0
23355,Cheryl Lynn Bruce,0
59578,Ora Jones,0
1188569,Will Clinger,0
1229774,Frank Caeti,2
59581,Andrew Rothenberg,2
168992,Bob Papenbrook,2
45426,Nathan Adloff,0
1018826,Edy Cullen,0
53236,Beth Hebert,0
1323225,Eli Goodman,0
1309207,Sia Moody,1
1921151,Guy Massey,2
1925604,Martha Espinoza,0
29068,Ben Cross,2
50347,Rachel Nichols,1
57452,Faran Tahir,2
128628,Scottie Thompson,1
26069,Paul McGillion,2
451,Lucia Rijker,1
6860,Jimmy Bennett,2
92774,Lisa Vidal,1
46801,Jacob Kogan,2
1181331,Sufe Bradshaw,1
138324,Tony Elias,2
188796,Sean Gerace,0
1274566,Randy Pausch,0
583844,Kasia Kowalczyk,0
154748,Jason Brooks,2
963257,Sonita Henry,1
1216155,Marta Martin,1
1274869,Tavarus Conley,0
1026981,Jeff Castle,0
64805,Billy Brown,2
168962,Spencer Daniels,2
1275518,Zoe Chernov,0
1275519,Max Chernov,0
1107818,Lorenzo James Henrie,2
203012,Colby Paul,0
170883,Cody Klop,2
5575,Akiva Goldsman,2
178452,Tony Guma,2
1275520,James McGrath,0
154702,Jason Matthew Smith,2
182213,Marcus Young,2
78899,Jeffrey Byron,2
1228940,Jonathan Dixon,0
1275522,Ben Binswagner,0
51994,Margot Farley,0
1212484,Alex Nevil,0
1271733,Kimberly Arland,0
1275523,Charles Haugk,2
1007337,Nana Hill,1
1275524,Michael Saglimbeni,0
1275932,John Blackman,0
1275933,Jack Millard,0
1275934,Shaela Luter,0
1275935,Sabrina Morris,0
187563,Michelle Parylak,0
90609,Oz Perkins,2
1275937,Matthew Beisner,0
1080735,Neville Page,2
146004,Marlene Forte,1
174797,Leonard O. Turner,0
156283,Mark Bramhall,2
1275939,Ronald F. Hoiseck,0
1020340,Jeff O'Haco,2
1755,Majel Barrett,1
204068,Rico E. Anderson,2
993162,Richard Arnold,2
225488,Tad Atkinson,0
931039,Leslie Augustine,1
1278357,Johnny Baca,2
1278358,Leo Baligaya,0
1278359,Corey Becker,0
1278360,Jessica Boss,0
1278361,Neil S. Bulk,0
1278363,James Cawley,0
1278364,Brad Champagne,0
1278368,Christopher Doohan,2
1278369,Claire Doré,0
1278370,Etienne Eckert,0
1278372,Aliza Finley,0
129600,Ian Fisher,2
1278373,Mathew Thomas Foss,0
1010873,Massi Furlan,0
1278375,Tommy Germanovich Jr.,0
218569,Mary Grace,0
1278378,Wyatt Gray,0
971780,Joshua Greene,2
74504,Nancy Guerriero,0
85743,Justin Rodgers Hall,0
1278379,Jeffery Hauser,0
490982,Elizabeth Ingalls,1
1278380,Jolene Kay,0
1278381,Sarah Klaren,0
1278382,Makiko Konishi,0
1014618,Bryan Lee,0
1278383,Daniel D. Lee,0
139553,Anne Leighton,1
1103961,Steve Luna,2
1278384,Aaron Lynch,0
1278385,Justin Malachi,0
989924,Nav Mann,2
1278386,Paul Marshall,2
1114365,Owen Martin,0
1278387,Taylor McCluskey,0
1278388,Matthew McGregor,0
59055,Caitlin McKenna-Wilkinson,1
1278389,Patrizia Milano,1
1278390,Kevin Moser,0
1278391,Jonathan W.D. Newkerk,0
1278392,Westley Nguyen,0
1278393,Jim Nieb,0
1226016,Andres Perez-Molina,2
149466,Mark Phelan,2
150194,Damion Poitier,2
986700,Rahvaunia,1
97466,Bertrand Roberson Jr.,0
588647,Deborah Rombaut,1
1278394,Leonard Jonathan Ruebe,0
1278395,Ramona Seymour,0
938390,William Morgan Sheppard,2
1278397,Katie Soo,0
121905,Ronnie Steadman,0
1278398,Joseph Stephens Jr.,0
1278399,Joseph Steven,0
980805,T.J. Storm,2
203279,Paul Townsend,0
1235227,Scott Trimble,2
1278508,Errik Tustenuggee,0
1278509,Ravi Valleti,0
1278514,Jason Vaughn,0
1278515,A.J. Verel,2
1202555,Brian Waller,0
1278516,Steve Wharton,0
1278521,Brianna Womick,0
52762,Pavel Lychnikoff,2
130733,Darlena Tejeiro,1
47,Björk,1
6748,Joel Grey,2
6749,Vladica Kostic,0
6750,Vincent Paterson,0
6121,Jens Albinus,2
6753,Reathel Bean,0
6754,Mette Berggreen,0
6755,Lars Michael Dinesen,0
6756,Katrine Falkenberg,1
6757,Michael Flessas,0
6758,John Randolph Jones,2
4458,Paprika Steen,0
1439629,Noah Lazarus,0
6135,John Martinus,2
1507755,Luke Reilly,0
1190848,Sean-Michael Smith,2
1445063,Al Agami,0
148629,Anna Norberg,0
1151162,Troels Asmussen,0
1335599,Caroline Sascha Cogez,0
152410,Kerry Sandomirsky,1
179495,Lorne Cardinal,2
27136,Katharine Isabelle,1
23495,Jonathan Jackson,2
99841,Paula Shaw,1
1075149,Oliver 'Ole' Zemen,0
65800,James Hutson,0
169723,Andrew Campbell,0
83211,Tasha Simms,1
1089889,Malcolm Boddington,0
53119,Chris Gauthier,2
162445,Kate Robbins,1
64914,Emily Perkins,1
117997,Dean Wray,2
26060,Hugh Keays-Byrne,2
1056053,Josh Helman,2
1278500,Courtney Eaton,1
102603,John Howard,2
1475853,Jennifer Hagan,1
1232126,Megan Gale,1
82437,Melissa Jaffer,1
217828,Melita Jurišić,1
75540,Gillian Jones,1
1229667,Joy Smithers,1
1734171,Antoinette Kellerman,0
1734172,Christina Koch,0
1734173,Jon Iles,0
1734174,Quentin Kenihan,0
1456888,Coco Jack Gillies,1
1734175,Chris Patton,0
1492293,Stephen Dunlevy,2
66055,Richard Norton,2
1734177,Vince Roxburgh,0
1734178,Ben Smith-Petersen,2
1734179,Russ McCarroll,0
1554064,Judd Wild,2
1734180,Elizabeth Cunico,0
1734181,Greg Van Borssum,0
1734182,Rob Jones,0
223692,Sebastian Dickins,2
1734183,Darren Mitchell,0
144677,Crusoe Kurddal,2
1734184,Shyan Tonga,0
1734185,Cass Comerford,0
1734186,Albert Lee,0
1734187,Riley Paton,0
1734188,Ripley Voeten,0
1734189,Maycn Van Borssum,0
1734190,Hunter Stratton Boland,0
1734191,Nathan Jenkins,0
1734192,Fletcher Gill,0
1734193,Whiley Toll,0
1734194,Ferdinand Hengombe,0
1734195,Gadaffi Davsab,0
1734196,Noddy Alfred,0
1734197,Jackson Hengombe,0
1734198,Christian Fane,0
1734199,Callum Gallagher,0
1734200,Abel Hofflin,0
1445417,Lee Perry,2
56365,Charlie Hunnam,2
64986,Clare-Hope Ashitey,1
81134,Oana Pellea,0
58575,Juan Gabriel Yacuzzi,0
58576,Mishal Husain,0
58577,Rob Curling,0
58586,Maria McErlane,1
24718,Michael Haughey,2
587822,Tehmina Sunny,1
188857,Michael Klesic,0
962011,Ilario Bisi-Pedro,0
1006160,Caroline Lena Olsson,1
129014,Dhaffer L'Abidine,0
58578,Jon Chevalier,0
58579,Rita Davies,1
58580,Kim Fenton,0
58581,Chris Gilbert,0
58582,Phoebe Hawthorne,0
58584,Atalanta White,0
58585,Laurence Woodbridge,0
2274,Miriam Karlin,0
1232712,Philippa Urquhart,0
6985,Jody Halse,0
1561299,Martina Messing,0
106480,Simon Poland,2
1216608,Barnaby Edwards,0
21662,Ed Westwick,2
1561300,Valerie Griffiths,0
1561301,Billy Cook,0
1561302,Gary Hoptrough,0
40713,Rob Inch,0
1035069,Jamie Kenna,0
1561303,Maurice Lee,0
1561304,Bruno Ouvrard,0
1561305,Denise Mack,0
1561306,Joy Richardson,0
1561307,Milenka James,0
1561308,Somi De Souza,0
1561309,Francisco Labbe,0
1561310,Georgia Goodman,0
1164379,Dorothy Grumbar,0
1186985,Barry Martin,0
1278499,Keith Dunphy,0
229499,Nabil Shaban,2
44736,Goran Kostić,2
67209,Faruk Pruti,0
134764,Yolanda Vazquez,1
1504807,David Olawale Ayinde,0
920732,P.D. James,0
1410202,Jamie Lengyel,0
1269488,Jeff Leslie,0
1188323,Vidal Sancho,2
1333639,Yana Yanezic,0
1586909,Rebecca Howard,0
131617,Banksy,0
97515,Shepard Fairey,0
131830,Thierry Guetta,0
1580598,Samantha Mahurin,1
15555,Piper Perabo,1
177765,Daniel Davis,2
10743,Ricky Jay,2
58860,Christopher Neame,2
1476065,Monty Stuart,0
144162,Anthony De Marco,0
228954,John B. Crye,0
178557,James Lancaster,0
102413,Johnny Liska,0
1219579,Kevin Will,0
84249,Edward Hibbert,2
58473,James Otis,2
42691,Sam Menning,2
1225872,Brian Tahash,0
170756,Jodi Bianca Wise,1
82929,Robert W. Arbogast,2
91267,Chris Cleveland,0
1388591,Rock Anthony,0
1513992,Erin Cipolletti,1
1028426,Tim Pilleri,0
1580574,Gary Sievers,2
1511113,Inna Swann,0
6432,Sean Gullette,2
177560,Pamela Hart,0
1402326,Joanne Gordon,0
6438,Stephen Pearlman,0
6440,Kristyn Mae-Anne Lao,0
6377,Clint Mansell,2
6441,Espher Lao Nieves,0
6434,Oren Sarch,0
2233,Bridget Fonda,1
1832086,Jack Walsh,2
72638,Tracy Letts,2
29528,Matthew Rhys,2
1000883,John Rue,2
1055929,Richard Holmes,2
198886,Philip Casnoff,0
1379033,Jessie Mueller,0
1325715,Michael Cyril Creighton,2
133814,Will Denton,2
1959059,Brent Langdon,0
171642,Christopher Innvar,0
167120,Jennifer Dundas,1
58966,Deirdre Lovejoy,1
1433451,Michael Devine,2
24592,Kelly Miller,2
1919707,Austyn Johnson,0
1095433,Deborah Green,0
78404,Gary Wilmes,2
1697346,Luke Slattery,0
1945811,Justin Swain,0
122257,Robert McKay,0
1547515,Bryan Burton,0
1636811,Coral Peña,0
87128,Kenneth Tigar,2
60195,David Aaron Baker,2
1851211,Kevin Loreque,0
949865,Francis Dumaurier,2
170977,Stephen Mailer,2
1945812,Ned Noyes,0
1218217,John Henry Cox,2
87034,Dan Bucatinsky,2
38672,Johanna Day,0
208352,Annika Boras,0
84422,Carolyn McCormick,1
163664,Susan Blackwell,0
149550,Jordan Baker,1
1919709,Lauren Lim Jackson,0
159828,Peter Van Wagner,2
1945813,Angus Hepburn,0
1456762,James Riordan,2
171727,Kelly AuCoin,0
115858,Cotter Smith,2
63111,Ben Livingston,2
163742,Stephen Rowe,2
215883,Rick Crom,2
1945814,Cullen Oliver Johnson,0
1455783,Brett G. Smith,2
1945815,Anthony M Walker,0
1675606,Joel Nagle,0
1462054,Tom Bair,0
1919708,Juliana Davies,0
1465283,Jon Donahue,2
1457224,Doris McCarthy,1
1900373,Sophia Smith,0
1915870,Gage Maynard,2
1915874,Stacey Alyse Cohen,0
2016954,JaQwan J. Kelly,0
2016955,Brett Diggs,0
1473427,Theis Weckesser,0
171773,David Beach,2
11290,Stanislav Yanevski,2
81024,Roger Lloyd Pack,2
20053,Eric Sykes,2
20049,David Tennant,2
81022,Jeff Rawle,0
1221007,Su Elliott,1
1090771,Anne Lacy,0
20002,Flip Webster,0
193409,Christopher Whittingham,0
1090776,Campbell Graham,0
213222,Margery Mason,0
1090780,Angelica Mandy,1
12044,Predrag Bjelac,2
1090781,Tolga Safer,0
1090782,Louis Doyle,0
1090783,Charlotte Skeoch,0
72313,Robert Wilfort,2
174713,Tiana Benjamin,0
513677,Henry Lloyd-Hughes,2
107170,Jarvis Cocker,0
74333,Jonny Greenwood,2
74335,Philip Selway,2
1090784,Steve Mackey,0
1090785,Jason Buckle,0
1090786,Steve Claydon,0
203935,Alan Watt,0
1518966,Paschal Friel,2
291,Frank Gorshin,2
975569,Joseph Melito,2
66094,Annie Golden,1
1077231,Michael Chance,0
1571784,Vernon Campbell,2
1571785,H. Michael Walls,0
1328063,Bob Adrian,0
37891,Simon Jones,2
1077235,Carol Florence,1
59112,Ernest Abuba,2
155573,Irma St. Paule,1
1571787,Rozwill Young,2
1571788,Nell Johnson,1
292,Frederick Strother,0
163795,Rick Warner,2
1217615,Bruce Kirkpatrick,2
1571786,Wilfred Williams,0
1607131,Joilet Harris,1
1607135,John Blaisse,2
1607137,Louis Lippa,2
1607142,Stan Kang,2
1607143,Pat Dias,2
1542805,Felix Pire,2
1607146,Karl Warren,2
1607153,Ray Huffman,2
1218075,Charley Scalies,2
1607159,Robert O'Neill,2
1607160,Paul Meshejian,2
171294,Kevin Thigpen,2
1039871,Harry O'Toole,0
1611167,Jann Ellis,1
131007,Michael Ryan Segal,2
1607168,Korchenko,2
1611166,Barry Price,2
60569,John Panzarella,2
1611170,Janet Zappala,1
1607174,Tiffany Baldwin,1
7528,C.J. Byrnes,2
1611142,Joe Gerety,2
1611143,Renee Spei,1
1611164,Bonnie Loev,1
127620,Sal Mazzotta,2
2696,Allelon Ruggiero,2
1611197,Thang,2
162813,Laura Margolis,1
60509,Kip Weeks,2
448998,Alex Fisher,2
448999,Peter Clayton-Luce,2
224340,Mihály Víg,2
49673,Miklós B. Székely,0
224346,Erika Bók,1
224344,Irén Szajki,0
224345,Erzsébet Gaál,0
125271,György Barkó,0
1307273,Zoltán Kamondi,0
1983520,András Bodnár,0
1983521,Ica Bojár,0
1983522,István Juhász,0
125161,Kállai Ferenc,2
1983523,Ernõ Mihályi,0
1177292,András Fekete,0
1983524,Andor Simai,0
1983525,Katalin Krizsánné Kovács,0
1983526,Vilmosné Pataki,0
1983527,Mária Borbély,0
1983528,Kati Makrányi,0
1983529,Zsuzsa Fodor,0
1983530,Beatrix Jeszensky,0
1983531,Rita Deák Varga,0
183214,Frigyes Hollósi,0
1458044,Ágnes Kamondy,0
1983532,Kína Vetõ,0
1983533,Mia Santamaria,0
1983534,József Kresinka,0
1521432,Mihály Ráday,0
113461,John Legend,2
14892,Rosemarie DeWitt,1
1123299,Amiée Conn,0
1697098,Thom Shelton,0
1324161,Cinda Adams,0
1427680,Jessica Rothe,1
156985,Claudine Claudio,0
131947,Jason Fuchs,2
1475215,D.A. Wallach,2
181763,Trevor Lissauer,2
1634328,Olivia Hamilton,0
1419625,Anna Chazelle,0
1316159,Marius De Vries,0
168877,Finn Wittrock,2
1473053,Nicole Coulon,1
53454,Damon Gupton,2
1818926,Christopher Michael Stevens,0
1818927,Keith Harris,0
1784541,Kaveh Rastegar,0
1795541,Briana Lee,0
100538,David Douglas,0
65885,Miles Anderson,2
1634353,Bobo Chang,0
82988,Meagen Fay,1
129478,John Hindman,2
1634342,Nicole Wolf,0
1302576,Corrin Evans,0
164208,Hemky Madera,2
1584972,Zoë Hall,1
167756,Dempsey Pappion,2
1585042,Sandra Rosko,1
1046202,Candice Coke,0
1775884,Hunter Hamilton,0
1634327,Damian Gomez,0
1795453,Amanda Balen,0
1403025,Cindera Che,0
1634331,Chris Moss,0
1331887,Marissa Labog,1
963192,Tiffany Daniels,0
1792487,Melinda Sullivan,0
1795524,Clarice Ordaz,1
1748185,Nathan Prevost,0
1028668,Scott Hislop,2
1516734,Kc Monnie,0
1778298,Sarah Mitchell,1
1634311,Morgan Larson,0
1796610,Gakenia Muigai,0
388569,Michael Stein,0
665167,Mario Diaz,0
1516760,Julie Schmid,0
1569519,Lexie Contursi,0
193127,Eartha Robinson,0
1795557,Kayla Kalbfleisch,0
557787,Martha Nichols,0
1795556,Bill Prudich,0
1367476,Ryan Novak,0
1634486,Demian Boergadine,0
1775935,Gustavo Vargas,2
1724205,Robert Haynes,0
1634313,Ana Flavia Gavlak,1
1563212,Kaye L. Morris,0
1634316,Nilla Elizabeth Watkins,0
1300122,Holly Houk,0
1634349,Jesse Houk,0
1107158,Kristin Slaysman,0
1590216,Jordan Ray Fox,2
1634319,Caroline Jaden Stussi,1
1634321,Nadia Tumanova,0
1634320,Crystal Nichol,0
1634322,Kristin Elliott,1
1634323,Andrea Lareo,0
1634324,Christopher Aber,0
1353295,Anna Lunberry,0
1634314,Courtney Hart,1
1525744,Shannon Leann,0
1314134,Noah James,2
1634326,Tommy Cooley,0
1634339,Morgan Cohen,0
1634329,Jeremy Nathan Tisser,0
1634332,Patty Tobin,0
1634333,Heather Turman,1
1634337,Susie Ganiere,0
1634338,Ottavio Taddei,0
1634341,April Martucci,0
1520076,Trent Kerpsack,0
1634344,Lynn Moore,1
1509902,Vince Donvito,0
1634345,Steffen Dziczek,0
1634347,Melvin LaThomas Brimm,0
1634348,Kelly Kennedy,1
1634351,Clarence Robinson,0
1634352,Dapo Torimiro,0
1569732,Destinee Handly,0
1634368,Tommy Otis,0
1795558,Kayla Bechor,0
1475074,Robert Roldan,2
1330999,Madison Wolfe,1
1518,Frances O'Connor,1
1554519,Lauren Esposito,0
1554515,Benjamin Haigh,2
1554514,Patrick McAuley,0
1850290,Chris Royds,0
1850291,Daniel Wolfe,0
1850293,Annie Young,0
1850294,Elliot Joseph,0
1850295,Cory English,0
1850296,Emily Tasker,0
1210558,Kate Cook,0
979807,Shannon Kook,2
1850297,Thomas Harrison,0
1554520,Jennifer Collins,0
15531,Ossie Davis,2
31029,Kristen Wilson,1
31031,Kyla Pratt,1
8256,Anne Heche,1
33269,Dan Albright,2
33271,Rasool J'Han,1
24895,José Garcia,2
1178995,Jessica Lindsey,0
147056,Caitriona Balfe,1
94427,Stephanie Honoré,1
586270,Odessa Sykes,0
16856,Gabriel Macht,2
59697,Kate Jennings Grant,1
26723,Katheryn Winnick,1
59750,Nikki DeLoach,1
143256,Natalie Gold,1
587701,Ian Novick,0
76687,Loretta Higgins,1
1187500,Lisa Ann Goldsmith,1
104046,Bingo O'Malley,2
1224105,Michael Benjamin Washington,0
1422439,Dorothy Silver,1
2004282,Lucy Roucis,1
87070,Michael Chernus,2
1476058,Kate Easton,1
1212227,Maïté Schwartz,1
222089,Ian Harding,2
2004289,Josh Breslow,2
1455791,Tess Soltau,1
215426,Constance Brenneman,1
2004294,Nicole Thomas,1
2004301,Jasper Soffer,2
2004302,Kwame Rakes,2
